t,x
7.5659999999999998,-64.689999999999998
7.5999999999999996,-89.909999999999997
7.633,-117.8
7.6660000000000004,-139.59999999999999
7.7000000000000002,-151.09999999999999
7.7329999999999997,-158.90000000000001
7.766,-159.40000000000001
7.7999999999999998,-152.80000000000001
7.8330000000000002,-148.59999999999999
7.8659999999999997,-132.30000000000001
7.9000000000000004,-113.40000000000001
7.9329999999999998,-89.230000000000004
7.9660000000000002,-55.859999999999999
8,-35.43
8.0329999999999995,-0.151
8.0660000000000007,18.609999999999999
8.0999999999999996,51.600000000000001
8.1329999999999991,69.489999999999995
8.1660000000000004,88.989999999999995
8.1999999999999993,113.2
8.2330000000000005,106.7
8.266,112.40000000000001
8.3000000000000007,128.40000000000001
8.3330000000000002,120.2
8.3659999999999997,106.90000000000001
8.4000000000000004,87.069999999999993
8.4329999999999998,65.269999999999996
8.4659999999999993,39.560000000000002
8.5,9.9410000000000007
8.5329999999999995,-23.59
8.5660000000000007,-53.670000000000002
8.5999999999999996,-82
8.6329999999999991,-104
8.6660000000000004,-125.7
8.6999999999999993,-141.40000000000001
8.7330000000000005,-153.40000000000001
8.766,-156.80000000000001
8.8000000000000007,-155
8.8330000000000002,-150.59999999999999
8.8659999999999997,-138.40000000000001
8.9000000000000004,-120.40000000000001
8.9329999999999998,-102.7
8.9659999999999993,-79.790000000000006
9,-50.039999999999999
9.0329999999999995,-27.620000000000001
9.0660000000000007,4.2670000000000003
9.0999999999999996,35.560000000000002
9.1329999999999991,56.729999999999997
9.1660000000000004,78.219999999999999
9.1999999999999993,96.379999999999995
9.2330000000000005,111.5
9.266,120.7
9.3000000000000007,122.7
9.3330000000000002,122.40000000000001
9.3659999999999997,114.09999999999999
9.4000000000000004,98.340000000000003
9.4329999999999998,79.420000000000002
9.4659999999999993,56.030000000000001
9.5,31.02
9.5329999999999995,1.6659999999999999
9.5660000000000007,-26.550000000000001
9.5999999999999996,-50.549999999999997
9.6329999999999991,-77.079999999999998
9.6660000000000004,-98.819999999999993
9.6999999999999993,-119.09999999999999
9.7330000000000005,-135.19999999999999
9.766,-153.59999999999999
9.8000000000000007,-151
9.8330000000000002,-150.40000000000001
9.8659999999999997,-142.59999999999999
9.9000000000000004,-129.80000000000001
9.9329999999999998,-111.5
9.9659999999999993,-90.989999999999995
10,-67.140000000000001
10.029999999999999,-38.939999999999998
10.07,-12.16
10.1,15.779999999999999
10.130000000000001,40.43
10.17,61.289999999999999
10.199999999999999,79.540000000000006
10.23,97.180000000000007
10.27,109
10.300000000000001,116
10.33,116.3
10.369999999999999,115.90000000000001
10.4,105
10.43,90.930000000000007
10.470000000000001,70.659999999999997
10.5,50.439999999999998
10.529999999999999,22.329999999999998
10.57,-5.5199999999999996
10.6,-36.700000000000003
10.630000000000001,-70.680000000000007
10.67,-96.549999999999997
10.699999999999999,-114.59999999999999
10.73,-117.5
10.77,-142.30000000000001
10.800000000000001,-146.09999999999999
10.83,-146
10.869999999999999,-150.40000000000001
10.9,-133
10.93,-120.2
10.970000000000001,-101.40000000000001
11,-81.109999999999999
11.029999999999999,-58.630000000000003
11.07,-34.399999999999999
11.1,-14.6
11.130000000000001,9.7200000000000006
11.17,36.649999999999999
11.199999999999999,63.189999999999998
11.23,81.629999999999995
11.27,98.150000000000006
11.300000000000001,111.09999999999999
11.33,114.09999999999999
11.369999999999999,114
11.4,111.8
11.43,98.420000000000002
11.470000000000001,83.290000000000006
11.5,63.539999999999999
11.529999999999999,39.310000000000002
11.57,14.83
11.6,-13.390000000000001
11.630000000000001,-38.590000000000003
11.67,-62.670000000000002
11.699999999999999,-85.609999999999999
11.73,-106.2
11.77,-122.09999999999999
11.800000000000001,-133.90000000000001
11.83,-143.40000000000001
11.869999999999999,-143.69999999999999
11.9,-138.59999999999999
11.93,-130.30000000000001
11.970000000000001,-118.40000000000001
12,-100.3
12.029999999999999,-79.760000000000005
12.07,-48.780000000000001
12.1,-26.23
12.130000000000001,-2.8639999999999999
12.17,18.289999999999999
12.199999999999999,42.850000000000001
12.23,62.969999999999999
12.27,83.5
12.300000000000001,95.959999999999994
12.33,105.7
12.369999999999999,106
12.4,106
12.43,106
12.470000000000001,90.700000000000003
12.5,75.079999999999998
12.529999999999999,54.869999999999997
12.57,32.130000000000003
12.6,7.2290000000000001
12.630000000000001,-18.460000000000001
12.67,-42.390000000000001
12.699999999999999,-67.379999999999995
12.73,-89.239999999999995
12.77,-106.90000000000001
12.800000000000001,-121.5
12.83,-131.69999999999999
12.869999999999999,-136.90000000000001
12.9,-135.90000000000001
12.93,-130.80000000000001
12.970000000000001,-120.40000000000001
13,-105.59999999999999
13.029999999999999,-87.390000000000001
13.07,-65.790000000000006
13.1,-42.530000000000001
13.130000000000001,-18.719999999999999
13.17,3.2330000000000001
13.199999999999999,25.84
13.23,46.710000000000001
13.27,65.950000000000003
13.300000000000001,83.859999999999999
13.33,95.659999999999997
13.369999999999999,101.8
13.4,103.7
13.43,104.5
13.470000000000001,99.379999999999995
13.5,88.5
13.529999999999999,72.239999999999995
13.57,51.43
13.6,28.420000000000002
13.630000000000001,2.758
13.67,-24.530000000000001
13.699999999999999,-50.880000000000003
13.73,-69.540000000000006
13.77,-89.200000000000003
13.800000000000001,-105.90000000000001
13.83,-119.40000000000001
13.869999999999999,-128.19999999999999
13.9,-126.90000000000001
13.93,-120.90000000000001
13.970000000000001,-115.59999999999999
14,-105.09999999999999
14.029999999999999,-98.200000000000003
14.07,-81.159999999999997
14.1,-60.450000000000003
14.130000000000001,-40.060000000000002
14.17,-20.34
14.199999999999999,9.8960000000000008
14.23,26.640000000000001
14.27,46.299999999999997
14.300000000000001,63.049999999999997
14.33,77.040000000000006
14.369999999999999,87.459999999999994
14.4,95.810000000000002
14.43,95.739999999999995
14.470000000000001,97.590000000000003
14.5,98.900000000000006
14.529999999999999,84.560000000000002
14.57,70.230000000000004
14.6,47.899999999999999
14.630000000000001,25.739999999999998
14.67,1.24
14.699999999999999,-22.879999999999999
14.73,-48.689999999999998
14.77,-72.629999999999995
14.800000000000001,-92.049999999999997
14.83,-108.8
14.869999999999999,-118.7
14.9,-140
14.93,-142.80000000000001
14.970000000000001,-141.09999999999999
15,-134.90000000000001
15.029999999999999,-124.90000000000001
15.07,-109.90000000000001
15.1,-91.120000000000005
15.130000000000001,-56.140000000000001
15.17,-33.579999999999998
15.199999999999999,-16.289999999999999
15.23,4.0410000000000004
15.27,24
15.300000000000001,42.490000000000002
15.33,58.479999999999997
15.369999999999999,73.030000000000001
15.4,88.469999999999999
15.43,88.219999999999999
15.470000000000001,89.040000000000006
15.5,89.060000000000002
15.529999999999999,88.439999999999998
15.57,74.950000000000003
15.6,60.560000000000002
15.630000000000001,41.399999999999999
15.67,17.850000000000001
15.699999999999999,-6.8129999999999997
15.73,-32.619999999999997
15.77,-48.740000000000002
15.800000000000001,-72.810000000000002
15.83,-95.260000000000005
15.869999999999999,-111.3
15.9,-131.59999999999999
15.93,-139.09999999999999
15.970000000000001,-141.30000000000001
16,-141.40000000000001
16.030000000000001,-133.69999999999999
16.07,-121.3
16.100000000000001,-101.7
16.129999999999999,-82.469999999999999
16.170000000000002,-52.399999999999999
16.199999999999999,-37.210000000000001
16.23,-7.6710000000000003
16.27,14.57
16.300000000000001,37.350000000000001
16.329999999999998,56.920000000000002
16.370000000000001,72.780000000000001
16.399999999999999,86.530000000000001
16.43,84.819999999999993
16.469999999999999,90.390000000000001
16.5,90.939999999999998
16.530000000000001,89.890000000000001
16.57,81.769999999999996
16.600000000000001,80.219999999999999
16.629999999999999,49.530000000000001
16.670000000000002,42.530000000000001
16.699999999999999,6.1399999999999997
16.73,-17.57
16.77,-28.190000000000001
16.800000000000001,-53.149999999999999
16.829999999999998,-74.959999999999994
16.870000000000001,-92.849999999999994
16.899999999999999,-107.5
16.93,-117.8
16.969999999999999,-124.2
17,-127
17.030000000000001,-122.8
17.07,-121.5
17.100000000000001,-109.2
17.129999999999999,-94.739999999999995
17.170000000000002,-77.090000000000003
17.199999999999999,-59.969999999999999
17.23,-38.149999999999999
17.27,-2.6059999999999999
17.300000000000001,10.859999999999999
17.329999999999998,32.659999999999997
17.370000000000001,50.640000000000001
17.399999999999999,66.930000000000007
17.43,80.640000000000001
17.469999999999999,88.629999999999995
17.5,96.079999999999998
17.530000000000001,96.030000000000001
17.57,94.799999999999997
17.600000000000001,83.569999999999993
17.629999999999999,71
17.670000000000002,53.890000000000001
17.699999999999999,33.630000000000003
17.73,11.75
17.77,-12.1
17.800000000000001,-37.329999999999998
17.829999999999998,-59.350000000000001
17.870000000000001,-79.730000000000004
17.899999999999999,-97.340000000000003
17.93,-111.40000000000001
17.969999999999999,-120
18,-124.09999999999999
18.030000000000001,-124.09999999999999
18.07,-120.3
18.100000000000001,-112.90000000000001
18.129999999999999,-102.09999999999999
18.170000000000002,-88
18.199999999999999,-68.459999999999994
18.23,-48.549999999999997
18.27,-27.690000000000001
18.300000000000001,-8.6929999999999996
18.329999999999998,11.029999999999999
18.370000000000001,36.93
18.399999999999999,55.960000000000001
18.43,71.390000000000001
18.469999999999999,83.75
18.5,91.599999999999994
18.530000000000001,94.890000000000001
18.57,94.719999999999999
18.600000000000001,96.469999999999999
18.629999999999999,85.459999999999994
18.670000000000002,64.930000000000007
18.699999999999999,47.780000000000001
18.73,28.5
18.77,6.923
18.800000000000001,-16.489999999999998
18.829999999999998,-36.960000000000001
18.870000000000001,-62.18
18.899999999999999,-82.049999999999997
18.93,-98.340000000000003
18.969999999999999,-112.09999999999999
19,-115.8
19.030000000000001,-117
19.07,-117.2
19.100000000000001,-116.09999999999999
19.129999999999999,-116.7
19.170000000000002,-104.09999999999999
19.199999999999999,-87.219999999999999
19.23,-69.459999999999994
19.27,-46.439999999999998
19.300000000000001,-25.57
19.329999999999998,1.9550000000000001
19.370000000000001,7.4260000000000002
19.399999999999999,28.760000000000002
19.43,46.32
19.469999999999999,68.769999999999996
19.5,73.909999999999997
19.530000000000001,80.989999999999995
19.57,87.459999999999994
19.600000000000001,87.760000000000005
19.629999999999999,87.920000000000002
19.670000000000002,77.920000000000002
19.699999999999999,63.82
19.73,49.18
19.77,29.5
19.800000000000001,4.0570000000000004
19.829999999999998,-18.66
19.870000000000001,-51.189999999999998
19.899999999999999,-62.619999999999997
19.93,-93.159999999999997
19.969999999999999,-110.59999999999999
20,-118.09999999999999
20.030000000000001,-130.19999999999999
20.07,-130.09999999999999
20.100000000000001,-130.09999999999999
20.129999999999999,-129.69999999999999
20.170000000000002,-126.90000000000001
20.199999999999999,-112.90000000000001
20.23,-95
20.27,-75.150000000000006
20.300000000000001,-53.799999999999997
20.329999999999998,-31.620000000000001
20.370000000000001,-9.6890000000000001
20.399999999999999,10.94
20.43,37.57
20.469999999999999,54.420000000000002
20.5,68.060000000000002
20.530000000000001,79.969999999999999
20.57,94.629999999999995
20.600000000000001,90.209999999999994
20.629999999999999,90.519999999999996
20.670000000000002,87.739999999999995
20.699999999999999,75.400000000000006
20.73,61.380000000000003
20.77,45.210000000000001
20.800000000000001,25.809999999999999
20.829999999999998,3.472
20.870000000000001,-18.5
20.899999999999999,-41.060000000000002
20.93,-63.060000000000002
20.969999999999999,-82.319999999999993
21,-99.049999999999997
21.030000000000001,-115
21.07,-122.2
21.100000000000001,-124.3
21.129999999999999,-125.3
21.170000000000002,-125.40000000000001
21.199999999999999,-118.59999999999999
21.23,-106.7
21.27,-91.040000000000006
21.300000000000001,-63.090000000000003
21.329999999999998,-44.229999999999997
21.370000000000001,-23.329999999999998
21.399999999999999,-1.474
21.43,23.960000000000001
21.469999999999999,41.649999999999999
21.5,58.009999999999998
21.530000000000001,72.230000000000004
21.57,82.590000000000003
21.600000000000001,88.969999999999999
21.629999999999999,88.799999999999997
21.670000000000002,88.719999999999999
21.699999999999999,87.549999999999997
21.73,78.340000000000003
21.77,58.460000000000001
21.800000000000001,33.659999999999997
21.829999999999998,20.949999999999999
21.870000000000001,-3.1600000000000001
21.899999999999999,-25.129999999999999
21.93,-48.479999999999997
21.969999999999999,-68.689999999999998
22,-87.209999999999994
22.030000000000001,-102.3
22.07,-114.3
22.100000000000001,-120.59999999999999
22.129999999999999,-122.7
22.170000000000002,-123.8
22.199999999999999,-119.40000000000001
22.23,-110.5
22.27,-96.090000000000003
22.300000000000001,-80.370000000000005
22.329999999999998,-61.530000000000001
22.370000000000001,-38.729999999999997
22.399999999999999,-14.77
22.43,6.593
22.469999999999999,26.530000000000001
22.5,44.530000000000001
22.530000000000001,58.539999999999999
22.57,70.810000000000002
22.600000000000001,81.590000000000003
22.629999999999999,90.260000000000005
22.670000000000002,90.5
22.699999999999999,90.590000000000003
22.73,80.329999999999998
22.77,70.040000000000006
22.800000000000001,54.649999999999999
22.829999999999998,36.270000000000003
22.870000000000001,16.170000000000002
22.899999999999999,-4.7210000000000001
22.93,-27.449999999999999
22.969999999999999,-49.780000000000001
23,-70.969999999999999
23.030000000000001,-89.329999999999998
23.07,-103.7
23.100000000000001,-113.59999999999999
23.129999999999999,-118.59999999999999
23.170000000000002,-118.7
23.199999999999999,-118.5
23.23,-109.7
23.27,-99.079999999999998
23.300000000000001,-85.659999999999997
23.329999999999998,-69.579999999999998
23.370000000000001,-50.57
23.399999999999999,-31.18
23.43,-10.16
23.469999999999999,9.6460000000000008
23.5,30.059999999999999
23.530000000000001,45.57
23.57,60.82
23.600000000000001,74.670000000000002
23.629999999999999,83.650000000000006
23.670000000000002,92.120000000000005
23.699999999999999,91.909999999999997
23.73,89.560000000000002
23.77,81.140000000000001
23.800000000000001,66.989999999999995
23.829999999999998,51.899999999999999
23.870000000000001,33.770000000000003
23.899999999999999,14.24
23.93,-7.6589999999999998
23.969999999999999,-30.370000000000001
24,-53.579999999999998
24.030000000000001,-73.599999999999994
24.07,-88.730000000000004
24.100000000000001,-102.59999999999999
24.129999999999999,-112.8
24.170000000000002,-118.7
24.199999999999999,-119.40000000000001
24.23,-118.7
24.27,-110.8
24.300000000000001,-99.109999999999999
24.329999999999998,-85.540000000000006
24.370000000000001,-68.849999999999994
24.399999999999999,-44.100000000000001
24.43,-24.84
24.469999999999999,-5.2599999999999998
24.5,14.609999999999999
24.530000000000001,35.200000000000003
24.57,53.289999999999999
24.600000000000001,69.159999999999997
24.629999999999999,79.969999999999999
24.670000000000002,87.319999999999993
24.699999999999999,91.349999999999994
24.73,91.409999999999997
24.77,90.560000000000002
24.800000000000001,80.260000000000005
24.829999999999998,67.150000000000006
24.870000000000001,50.5
24.899999999999999,30.379999999999999
24.93,9.9909999999999997
24.969999999999999,-11.68
25,-34.229999999999997
25.030000000000001,-54.600000000000001
25.07,-73.390000000000001
25.100000000000001,-87.310000000000002
25.129999999999999,-101.09999999999999
25.170000000000002,-112.09999999999999
25.199999999999999,-118.59999999999999
25.23,-118.3
25.27,-118.40000000000001
25.300000000000001,-109.5
25.329999999999998,-101.5
25.370000000000001,-87.189999999999998
25.399999999999999,-71.090000000000003
25.43,-52.130000000000003
25.469999999999999,-32.450000000000003
25.5,-11.74
25.530000000000001,10.039999999999999
25.57,29.949999999999999
25.600000000000001,46.670000000000002
25.629999999999999,63.880000000000003
25.670000000000002,77.680000000000007
25.699999999999999,85.620000000000005
25.73,88.200000000000003
25.77,88.75
25.800000000000001,87.120000000000005
25.829999999999998,73.849999999999994
25.870000000000001,60.969999999999999
25.899999999999999,44.960000000000001
25.93,26.449999999999999
25.969999999999999,6.1600000000000001
26,-15.76
26.030000000000001,-37.759999999999998
26.07,-58.439999999999998
26.100000000000001,-77.540000000000006
26.129999999999999,-93.5
26.170000000000002,-106
26.199999999999999,-115.3
26.23,-117.40000000000001
26.27,-117.3
26.300000000000001,-116.09999999999999
26.329999999999998,-108
26.370000000000001,-96.409999999999997
26.399999999999999,-81.620000000000005
26.43,-64.230000000000004
26.469999999999999,-44.159999999999997
26.5,-24.550000000000001
26.530000000000001,-3.976
26.57,15.77
26.600000000000001,33.890000000000001
26.629999999999999,51.780000000000001
26.670000000000002,66.280000000000001
26.699999999999999,73.790000000000006
26.73,81.950000000000003
26.77,84.030000000000001
26.800000000000001,84.349999999999994
26.829999999999998,80.420000000000002
26.870000000000001,74.329999999999998
26.899999999999999,58.439999999999998
26.93,43.049999999999997
26.969999999999999,24.649999999999999
27,4.4260000000000002
27.030000000000001,-17.399999999999999
27.07,-38.649999999999999
27.100000000000001,-58.369999999999997
27.129999999999999,-76.469999999999999
27.170000000000002,-92
27.199999999999999,-106
27.23,-113.59999999999999
27.27,-116.09999999999999
27.300000000000001,-116.2
27.329999999999998,-116.40000000000001
27.370000000000001,-104.5
27.399999999999999,-92.010000000000005
27.43,-76.480000000000004
27.469999999999999,-59.140000000000001
27.5,-41.439999999999998
27.530000000000001,-22.550000000000001
27.57,-2.6030000000000002
27.600000000000001,17.52
27.629999999999999,35.759999999999998
27.670000000000002,51.619999999999997
27.699999999999999,65.560000000000002
27.73,76.370000000000005
27.77,82.310000000000002
27.800000000000001,84.379999999999995
27.829999999999998,83.450000000000003
27.870000000000001,79.090000000000003
27.899999999999999,69.810000000000002
27.93,56.729999999999997
27.969999999999999,40.189999999999998
28,21.27
28.030000000000001,0.68200000000000005
28.07,-20.559999999999999
28.100000000000001,-41.909999999999997
28.129999999999999,-60.659999999999997
28.170000000000002,-79.200000000000003
28.199999999999999,-93.930000000000007
28.23,-106
28.27,-113.3
28.300000000000001,-112.59999999999999
28.329999999999998,-110.3
28.370000000000001,-107.90000000000001
28.399999999999999,-99.930000000000007
28.43,-88.640000000000001
28.469999999999999,-73.269999999999996
28.5,-55.460000000000001
28.530000000000001,-36.659999999999997
28.57,-14.82
28.600000000000001,5.46
28.629999999999999,25.239999999999998
28.670000000000002,38.399999999999999
28.699999999999999,54.890000000000001
28.73,74.680000000000007
28.77,83.670000000000002
28.800000000000001,79.120000000000005
28.829999999999998,79.950000000000003
28.870000000000001,83.450000000000003
28.899999999999999,72.969999999999999
28.93,62.909999999999997
28.969999999999999,48.840000000000003
29,29.629999999999999
29.030000000000001,12.960000000000001
29.07,-7.5149999999999997
29.100000000000001,-29.879999999999999
29.129999999999999,-50.409999999999997
29.170000000000002,-64.959999999999994
29.199999999999999,-81.450000000000003
29.23,-92.090000000000003
29.27,-104.09999999999999
29.300000000000001,-111.2
29.329999999999998,-113.2
29.370000000000001,-111.59999999999999
29.399999999999999,-107.3
29.43,-96.469999999999999
